date,variable,seriesNo,value
2019-01-01,Indonesia,4.1.5,-365.8
2019-01-01,Japan,4.1.7,2850.4
2019-01-01,Republic Of Korea,4.1.8,1630.7
2019-01-01,Malaysia,4.1.9,261.8
2019-01-01,Myanmar,4.1.10,-9.1
2019-01-01,Philippines,4.1.11,40.3
2019-01-01,Taiwan,4.1.12,937.7
2019-01-01,Thailand,4.1.13,61.6
2019-01-01,Viet Nam,4.1.14,-25.2
2019-01-01,Europe,4.2,12787.4
2019-01-01,Austria,4.2.1,379.5
2019-01-01,Belgium,4.2.2,326.3
2019-01-01,Denmark,4.2.3,739.5
2019-01-01,Finland,4.2.4,1402.3
2019-01-01,France,4.2.5,265.6
2019-01-01,Germany,4.2.6,-440.2
2019-01-01,Ireland,4.2.7,1436.8
2019-01-01,Luxembourg,4.2.8,-3747.9
2019-01-01,Netherlands,4.2.9,7782.0
2019-01-01,Norway,4.2.10,-338.1
2019-01-01,Switzerland,4.2.11,1974.4
2019-01-01,United Kingdom,4.2.12,-303.7
2019-01-01,North America,4.3,-10988.0
2019-01-01,United States Of America,4.3.1,-4208.9
2019-01-01,Canada,4.3.2,-6777.3
2019-01-01,Oceania,4.4,1532.6
2019-01-01,Australia,4.4.1,1008.5
2019-01-01,New Zealand,4.4.2,149.7
2019-01-01,South And Central America And The Caribbean,4.5,-2172.1
2019-01-01,Africa,4.6,-239.0
2019-01-01,ASEAN,4.7,-14.7
2019-01-01,European Union (EU-27),4.8,8473.7
2020-01-01,Total,1,98125.9
2020-01-01,Asia,1.1,22717.0
2020-01-01,Brunei Darussalam,1.1.1,-105.9
2020-01-01,Mainland China,1.1.2,2043.8
2020-01-01,Hong Kong,1.1.3,1854.0
2020-01-01,India,1.1.4,709.5
2020-01-01,Indonesia,1.1.5,-206.2
2020-01-01,Japan,1.1.7,9138.0
2020-01-01,Republic Of Korea,1.1.8,3174.9
2020-01-01,Malaysia,1.1.9,2617.7
2020-01-01,Myanmar,1.1.10,-31.4
2020-01-01,Philippines,1.1.11,379.3
2020-01-01,Taiwan,1.1.12,1129.8
2020-01-01,Thailand,1.1.13,693.0
2020-01-01,Viet Nam,1.1.14,-2.5
2020-01-01,Europe,1.2,24991.7
2020-01-01,Austria,1.2.1,95.8
2020-01-01,Belgium,1.2.2,1158.7
2020-01-01,Denmark,1.2.3,-364.8
2020-01-01,Finland,1.2.4,656.5
2020-01-01,France,1.2.5,3743.5
2020-01-01,Germany,1.2.6,-5936.9
2020-01-01,Ireland,1.2.7,24644.0
2020-01-01,Luxembourg,1.2.8,-14602.5
2020-01-01,Netherlands,1.2.9,1458.4
2020-01-01,Norway,1.2.10,-1901.9
2020-01-01,Switzerland,1.2.11,2566.8
2020-01-01,United Kingdom,1.2.12,7737.7
2020-01-01,North America,1.3,31705.4
2020-01-01,United States Of America,1.3.1,26267.9
2020-01-01,Canada,1.3.2,5437.4
2020-01-01,Oceania,1.4,122.0
2020-01-01,Australia,1.4.1,-421.1
2020-01-01,New Zealand,1.4.2,174.4
2020-01-01,South And Central America And The Caribbean,1.5,20855.5
2020-01-01,Africa,1.6,-1143.4
2020-01-01,ASEAN,1.7,3461.1
2020-01-01,European Union (EU-27),1.8,17641.5
2020-01-01,Equity Capital,2,79591.0
2020-01-01,Asia,2.1,23837.5
2020-01-01,Brunei Darussalam,2.1.1,-1.2
2020-01-01,Mainland China,2.1.2,1358.9
2020-01-01,Hong Kong,2.1.3,9447.1
2020-01-01,India,2.1.4,2391.8
2020-01-01,Indonesia,2.1.5,658.5
2020-01-01,Japan,2.1.7,4945.9
2020-01-01,Republic Of Korea,2.1.8,2740.1
2020-01-01,Malaysia,2.1.9,2336.2
2020-01-01,Myanmar,2.1.10,19.7
2020-01-01,Philippines,2.1.11,-367.3
2020-01-01,Taiwan,2.1.12,-1035.3
2020-01-01,Thailand,2.1.13,470.0
2020-01-01,Viet Nam,2.1.14,81.2
2020-01-01,Europe,2.2,14721.8
2020-01-01,Austria,2.2.1,-421.4
2020-01-01,Belgium,2.2.2,219.1
2020-01-01,Denmark,2.2.3,-1111.2
2020-01-01,Finland,2.2.4,53.2
2020-01-01,France,2.2.5,3321.4
2020-01-01,Germany,2.2.6,-2059.2
2020-01-01,Ireland,2.2.7,6438.6
2020-01-01,Luxembourg,2.2.8,2747.6
2020-01-01,Netherlands,2.2.9,5685.7
2020-01-01,Norway,2.2.10,-1149.4
2020-01-01,Switzerland,2.2.11,10691.5
2020-01-01,United Kingdom,2.2.12,-9649.3
2020-01-01,North America,2.3,27863.9
2020-01-01,United States Of America,2.3.1,24014.0
2020-01-01,Canada,2.3.2,3849.9
2020-01-01,Oceania,2.4,103.7
2020-01-01,Australia,2.4.1,441.9
2020-01-01,New Zealand,2.4.2,-5.4
2020-01-01,South And Central America And The Caribbean,2.5,13605.5
2020-01-01,Africa,2.6,36.6
2020-01-01,ASEAN,2.7,3295.7
2020-01-01,European Union (EU-27),2.8,19000.9
2020-01-01,Net Inter-Company Lending,3,-6787.0
2020-01-01,Asia,3.1,197.9
2020-01-01,Brunei Darussalam,3.1.1,-3.7
2020-01-01,Mainland China,3.1.2,207.6
2020-01-01,Hong Kong,3.1.3,621.1
2020-01-01,India,3.1.4,240.1
2020-01-01,Indonesia,3.1.5,-53.4
2020-01-01,Japan,3.1.7,-606.4
2020-01-01,Republic Of Korea,3.1.8,-723.0
2020-01-01,Malaysia,3.1.9,535.1
2020-01-01,Myanmar,3.1.10,-8.2
2020-01-01,Philippines,3.1.11,-143.8
2020-01-01,Taiwan,3.1.12,-317.9
2020-01-01,Thailand,3.1.13,328.0
2020-01-01,Viet Nam,3.1.14,-53.8
2020-01-01,Europe,3.2,-8050.0
2020-01-01,Austria,3.2.1,-95.2
2020-01-01,Belgium,3.2.2,936.8
2020-01-01,Denmark,3.2.3,52.6
2020-01-01,Finland,3.2.4,-2.7
2020-01-01,France,3.2.5,-233.2
2020-01-01,Germany,3.2.6,-3293.6
2020-01-01,Ireland,3.2.7,617.9
2020-01-01,Luxembourg,3.2.8,-19112.8
2020-01-01,Netherlands,3.2.9,-5460.3
2020-01-01,Norway,3.2.10,-279.3
2020-01-01,Switzerland,3.2.11,-6820.3
2020-01-01,United Kingdom,3.2.12,21655.4
2020-01-01,North America,3.3,842.6
2020-01-01,United States Of America,3.3.1,401.2
2020-01-01,Canada,3.3.2,441.4
2020-01-01,Oceania,3.4,232.4
2020-01-01,Australia,3.4.1,-274.3
2020-01-01,New Zealand,3.4.2,-12.4
2020-01-01,South And Central America And The Caribbean,3.5,616.8
2020-01-01,Africa,3.6,-73.5
2020-01-01,ASEAN,3.7,603.9
2020-01-01,European Union (EU-27),3.8,-24926.7
2020-01-01,Retained Earnings,4,25321.9
2020-01-01,Asia,4.1,-1318.4
2020-01-01,Brunei Darussalam,4.1.1,-100.9
2020-01-01,Mainland China,4.1.2,477.3
2020-01-01,Hong Kong,4.1.3,-8214.3
2020-01-01,India,4.1.4,-1922.4
2020-01-01,Indonesia,4.1.5,-811.3
2020-01-01,Japan,4.1.7,4798.5
2020-01-01,Republic Of Korea,4.1.8,1157.8
2020-01-01,Malaysia,4.1.9,-253.6
2020-01-01,Myanmar,4.1.10,-42.9
2020-01-01,Philippines,4.1.11,890.4
2020-01-01,Taiwan,4.1.12,2483.0
2020-01-01,Thailand,4.1.13,-104.9
2020-01-01,Viet Nam,4.1.14,-29.9
2020-01-01,Europe,4.2,18319.8
2020-01-01,Austria,4.2.1,612.4
2020-01-01,Belgium,4.2.2,2.8
2020-01-01,Denmark,4.2.3,693.7
2020-01-01,Finland,4.2.4,606.0
2020-01-01,France,4.2.5,655.3
2020-01-01,Germany,4.2.6,-584.0
2020-01-01,Ireland,4.2.7,17587.5
2020-01-01,Luxembourg,4.2.8,1762.7
2020-01-01,Netherlands,4.2.9,1232.9
2020-01-01,Norway,4.2.10,-473.2
2020-01-01,Switzerland,4.2.11,-1304.3
2020-01-01,United Kingdom,4.2.12,-4268.4
2020-01-01,North America,4.3,2998.9
2020-01-01,United States Of America,4.3.1,1852.7
2020-01-01,Canada,4.3.2,1146.2
2020-01-01,Oceania,4.4,-214.1
2020-01-01,Australia,4.4.1,-588.7
2020-01-01,New Zealand,4.4.2,192.1
2020-01-01,South And Central America And The Caribbean,4.5,6633.1
2020-01-01,Africa,4.6,-1106.6
2020-01-01,ASEAN,4.7,-438.5
2020-01-01,European Union (EU-27),4.8,23567.4
2021-01-01,Total,1,169545.9
2021-01-01,Asia,1.1,57518.0
2021-01-01,Brunei Darussalam,1.1.1,-23.2
2021-01-01,Mainland China,1.1.2,9131.1
2021-01-01,Hong Kong,1.1.3,4658.2
2021-01-01,India,1.1.4,828.0
2021-01-01,Indonesia,1.1.5,1036.0
2021-01-01,Israel,1.1.6,60.6
2021-01-01,Japan,1.1.7,18472.8
2021-01-01,Republic Of Korea,1.1.8,7838.0
2021-01-01,Malaysia,1.1.9,1333.4
2021-01-01,Myanmar,1.1.10,-39.2
2021-01-01,Philippines,1.1.11,629.2
2021-01-01,Taiwan,1.1.12,10106.3
2021-01-01,Thailand,1.1.13,1319.2
2021-01-01,Viet Nam,1.1.14,24.1
2021-01-01,Europe,1.2,31995.0
2021-01-01,Austria,1.2.1,-60.3
2021-01-01,Belgium,1.2.2,3622.5
2021-01-01,Denmark,1.2.3,-95.7
2021-01-01,Finland,1.2.4,578.7
2021-01-01,France,1.2.5,-2683.4
2021-01-01,Germany,1.2.6,5419.6
2021-01-01,Ireland,1.2.7,2406.8
2021-01-01,Luxembourg,1.2.8,7812.0
2021-01-01,Netherlands,1.2.9,9050.8
2021-01-01,Norway,1.2.10,-1893.1
2021-01-01,Switzerland,1.2.11,7458.1
2021-01-01,United Kingdom,1.2.12,-10675.0
2021-01-01,North America,1.3,40384.4
2021-01-01,United States Of America,1.3.1,36075.7
2021-01-01,Canada,1.3.2,4308.7
2021-01-01,Oceania,1.4,-651.8
2021-01-01,Australia,1.4.1,-824.8
2021-01-01,New Zealand,1.4.2,-131.9
2021-01-01,South And Central America And The Caribbean,1.5,42123.8
2021-01-01,Africa,1.6,-1470.4
2021-01-01,ASEAN,1.7,4477.8
2021-01-01,European Union (EU-27),1.8,32616.2
2021-01-01,Equity Capital,2,85587.4
2021-01-01,Asia,2.1,15034.6
2021-01-01,Brunei Darussalam,2.1.1,-6.4
2021-01-01,Mainland China,2.1.2,5036.8
2021-01-01,Hong Kong,2.1.3,851.0
2021-01-01,India,2.1.4,1395.1
2021-01-01,Indonesia,2.1.5,355.8
2021-01-01,Japan,2.1.7,2422.1
2021-01-01,Republic Of Korea,2.1.8,1584.5
2021-01-01,Malaysia,2.1.9,384.0
2021-01-01,Myanmar,2.1.10,11.5
2021-01-01,Philippines,2.1.11,332.0
2021-01-01,Taiwan,2.1.12,1633.5
2021-01-01,Thailand,2.1.13,732.7
2021-01-01,Viet Nam,2.1.14,133.4
2021-01-01,Europe,2.2,24777.1
2021-01-01,Austria,2.2.1,-99.5
2021-01-01,Belgium,2.2.2,2679.6
2021-01-01,Denmark,2.2.3,-365.8
2021-01-01,Finland,2.2.4,71.6
2021-01-01,France,2.2.5,164.6
2021-01-01,Germany,2.2.6,612.8
2021-01-01,Ireland,2.2.7,2432.5
2021-01-01,Luxembourg,2.2.8,3700.1
2021-01-01,Netherlands,2.2.9,5459.3
2021-01-01,Norway,2.2.10,267.5
2021-01-01,Switzerland,2.2.11,9361.4
2021-01-01,United Kingdom,2.2.12,-2617.9
2021-01-01,North America,2.3,33650.2
2021-01-01,United States Of America,2.3.1,32014.4
2021-01-01,Canada,2.3.2,1635.7
2021-01-01,Oceania,2.4,-424.7
2021-01-01,Australia,2.4.1,-580.7
2021-01-01,New Zealand,2.4.2,-55.1
2021-01-01,South And Central America And The Caribbean,2.5,13616.9
2021-01-01,Africa,2.6,-1094.5
2021-01-01,ASEAN,2.7,2163.5
2021-01-01,European Union (EU-27),2.8,16918.4
2021-01-01,Net Inter-Company Lending,3,9429.6
2021-01-01,Asia,3.1,926.5
2021-01-01,Brunei Darussalam,3.1.1,-14.4
2021-01-01,Mainland China,3.1.2,-435.9
2021-01-01,Hong Kong,3.1.3,-701.6
2021-01-01,India,3.1.4,404.6
2021-01-01,Indonesia,3.1.5,564.3
2021-01-01,Japan,3.1.7,-445.5
2021-01-01,Republic Of Korea,3.1.8,674.7
2021-01-01,Malaysia,3.1.9,-62.1
2021-01-01,Myanmar,3.1.10,0.2
2021-01-01,Philippines,3.1.11,72.5
2021-01-01,Taiwan,3.1.12,149.9
2021-01-01,Thailand,3.1.13,-343.0
2021-01-01,Viet Nam,3.1.14,-99.0
2021-01-01,Europe,3.2,-466.2
2021-01-01,Austria,3.2.1,-29.9
2021-01-01,Belgium,3.2.2,56.8
2021-01-01,Denmark,3.2.3,26.2
2021-01-01,Finland,3.2.4,62.0
2021-01-01,France,3.2.5,-3012.9
2021-01-01,Germany,3.2.6,3679.7
2021-01-01,Ireland,3.2.7,-961.1
2021-01-01,Luxembourg,3.2.8,982.9
2021-01-01,Netherlands,3.2.9,4390.7
2021-01-01,Norway,3.2.10,-66.7
2021-01-01,Switzerland,3.2.11,-5157.7
2021-01-01,United Kingdom,3.2.12,-1616.3
2021-01-01,North America,3.3,2924.7
2021-01-01,United States Of America,3.3.1,1970.6
2021-01-01,Canada,3.3.2,954.1
2021-01-01,Oceania,3.4,-507.9
2021-01-01,Australia,3.4.1,-46.2
2021-01-01,New Zealand,3.4.2,-225.4
2021-01-01,South And Central America And The Caribbean,3.5,8091.8
2021-01-01,Africa,3.6,-1192.2
2021-01-01,ASEAN,3.7,92.9
2021-01-01,European Union (EU-27),3.8,4520.5
2021-01-01,Retained Earnings,4,74528.9
2021-01-01,Asia,4.1,41557.0
2021-01-01,Brunei Darussalam,4.1.1,-2.3
2021-01-01,Mainland China,4.1.2,4530.3
2021-01-01,Hong Kong,4.1.3,4508.8
2021-01-01,India,4.1.4,-971.7
2021-01-01,Indonesia,4.1.5,115.9
2021-01-01,Japan,4.1.7,16496.1
2021-01-01,Republic Of Korea,4.1.8,5578.7
2021-01-01,Malaysia,4.1.9,1011.5
2021-01-01,Myanmar,4.1.10,-50.9
2021-01-01,Philippines,4.1.11,224.7
2021-01-01,Taiwan,4.1.12,8322.9
2021-01-01,Thailand,4.1.13,929.4
2021-01-01,Viet Nam,4.1.14,-10.2
2021-01-01,Europe,4.2,7684.1
2021-01-01,Austria,4.2.1,69.1
2021-01-01,Belgium,4.2.2,886.2
2021-01-01,Denmark,4.2.3,244.0
2021-01-01,Finland,4.2.4,445.0
2021-01-01,France,4.2.5,164.8
2021-01-01,Germany,4.2.6,1127.0
2021-01-01,Ireland,4.2.7,935.4
2021-01-01,Luxembourg,4.2.8,3128.9
2021-01-01,Netherlands,4.2.9,-799.2
2021-01-01,Norway,4.2.10,-2093.8
2021-01-01,Switzerland,4.2.11,3254.5
2021-01-01,United Kingdom,4.2.12,-6440.7
2021-01-01,North America,4.3,3809.6
2021-01-01,United States Of America,4.3.1,2090.7
2021-01-01,Canada,4.3.2,1718.9
2021-01-01,Oceania,4.4,280.7
2021-01-01,Australia,4.4.1,-197.9
2021-01-01,New Zealand,4.4.2,148.7
2021-01-01,South And Central America And The Caribbean,4.5,20415.2
2021-01-01,Africa,4.6,816.3
2021-01-01,ASEAN,4.7,2221.4
2021-01-01,European Union (EU-27),4.8,11177.4
2022-01-01,Total,1,188138.9
2022-01-01,Asia,1.1,73283.9
2022-01-01,Brunei Darussalam,1.1.1,9.8
2022-01-01,Mainland China,1.1.2,11019.8
2022-01-01,Hong Kong,1.1.3,7886.6
2022-01-01,India,1.1.4,1090.6
2022-01-01,Indonesia,1.1.5,3455.0
2022-01-01,Israel,1.1.6,305.2
2022-01-01,Japan,1.1.7,17517.1
2022-01-01,Republic Of Korea,1.1.8,11853.1
2022-01-01,Malaysia,1.1.9,3225.3
2022-01-01,Myanmar,1.1.10,110.2
2022-01-01,Philippines,1.1.11,130.1
2022-01-01,Taiwan,1.1.12,13505.6
2022-01-01,Thailand,1.1.13,2774.7
2022-01-01,Viet Nam,1.1.14,15.8
2022-01-01,Europe,1.2,79169.1
2022-01-01,Austria,1.2.1,-471.4
2022-01-01,Belgium,1.2.2,-242.1
2022-01-01,Denmark,1.2.3,931.6
2022-01-01,Finland,1.2.4,299.5
2022-01-01,France,1.2.5,12391.6
2022-01-01,Germany,1.2.6,1484.8
2022-01-01,Ireland,1.2.7,-2621.3
2022-01-01,Luxembourg,1.2.8,3833.7
2022-01-01,Netherlands,1.2.9,8673.4
2022-01-01,Norway,1.2.10,-1723.9
2022-01-01,Switzerland,1.2.11,11854.0
2022-01-01,United Kingdom,1.2.12,19333.9
2022-01-01,North America,1.3,13959.2
2022-01-01,United States Of America,1.3.1,12694.1
2022-01-01,Canada,1.3.2,1265.2
2022-01-01,Oceania,1.4,4379.8
2022-01-01,Australia,1.4.1,2605.2
2022-01-01,New Zealand,1.4.2,-529.0
2022-01-01,South And Central America And The Caribbean,1.5,17184.8
2022-01-01,Africa,1.6,267.8
2022-01-01,ASEAN,1.7,9757.2
2022-01-01,European Union (EU-27),1.8,34005.2
2022-01-01,Equity Capital,2,104441.7
2022-01-01,Asia,2.1,27651.3
2022-01-01,Brunei Darussalam,2.1.1,2.5
2022-01-01,Mainland China,2.1.2,4641.7
2022-01-01,Hong Kong,2.1.3,3284.2
2022-01-01,India,2.1.4,2879.4
2022-01-01,Indonesia,2.1.5,3443.9
2022-01-01,Israel,2.1.6,63.0
2022-01-01,Japan,2.1.7,2085.0
2022-01-01,Republic Of Korea,2.1.8,1840.0
2022-01-01,Malaysia,2.1.9,2616.6
2022-01-01,Myanmar,2.1.10,74.8
2022-01-01,Philippines,2.1.11,-89.7
2022-01-01,Taiwan,2.1.12,3395.4
2022-01-01,Thailand,2.1.13,2828.7
2022-01-01,Viet Nam,2.1.14,78.7
2022-01-01,Europe,2.2,44670.4
2022-01-01,Austria,2.2.1,-26.2
2022-01-01,Belgium,2.2.2,442.7
2022-01-01,Denmark,2.2.3,41.9
2022-01-01,Finland,2.2.4,149.9
2022-01-01,France,2.2.5,7235.6
2022-01-01,Germany,2.2.6,464.0
2022-01-01,Ireland,2.2.7,446.6
2022-01-01,Luxembourg,2.2.8,-185.0
2022-01-01,Netherlands,2.2.9,-821.6
2022-01-01,Norway,2.2.10,-896.8
2022-01-01,Switzerland,2.2.11,2361.3
2022-01-01,United Kingdom,2.2.12,19020.9
2022-01-01,North America,2.3,15330.1
2022-01-01,United States Of America,2.3.1,13902.3
2022-01-01,Canada,2.3.2,1427.8
2022-01-01,Oceania,2.4,1962.9
2022-01-01,Australia,2.4.1,981.5
2022-01-01,New Zealand,2.4.2,-190.0
2022-01-01,South And Central America And The Caribbean,2.5,13593.3
2022-01-01,Africa,2.6,1349.0
2022-01-01,ASEAN,2.7,9004.2
2022-01-01,European Union (EU-27),2.8,11584.5
2022-01-01,Net Inter-Company Lending,3,7249.1
2022-01-01,Asia,3.1,-3130.9
2022-01-01,Brunei Darussalam,3.1.1,9.7
2022-01-01,Mainland China,3.1.2,1370.5
2022-01-01,Hong Kong,3.1.3,-2387.9
2022-01-01,India,3.1.4,-251.4
2022-01-01,Indonesia,3.1.5,-415.4
2022-01-01,Israel,3.1.6,-27.8
2022-01-01,Japan,3.1.7,121.9
2022-01-01,Republic Of Korea,3.1.8,185.8
2022-01-01,Malaysia,3.1.9,-45.7
2022-01-01,Myanmar,3.1.10,21.6
2022-01-01,Philippines,3.1.11,-34.0
2022-01-01,Taiwan,3.1.12,12.6
2022-01-01,Thailand,3.1.13,-275.8
2022-01-01,Viet Nam,3.1.14,-12.2
2022-01-01,Europe,3.2,6312.9
2022-01-01,Austria,3.2.1,23.9
2022-01-01,Belgium,3.2.2,39.6
2022-01-01,Denmark,3.2.3,178.7
2022-01-01,Finland,3.2.4,45.7
2022-01-01,France,3.2.5,1141.4
2022-01-01,Germany,3.2.6,387.7
2022-01-01,Ireland,3.2.7,-1891.8
2022-01-01,Luxembourg,3.2.8,3708.2
2022-01-01,Netherlands,3.2.9,-2032.5
2022-01-01,Norway,3.2.10,29.1
2022-01-01,Switzerland,3.2.11,3458.6
2022-01-01,United Kingdom,3.2.12,169.9
2022-01-01,North America,3.3,-176.8
2022-01-01,United States Of America,3.3.1,-213.1
2022-01-01,Canada,3.3.2,36.3
2022-01-01,Oceania,3.4,358.3
2022-01-01,Australia,3.4.1,271.8
2022-01-01,New Zealand,3.4.2,9.3
2022-01-01,South And Central America And The Caribbean,3.5,4141.6
2022-01-01,Africa,3.6,-271.4
2022-01-01,ASEAN,3.7,-765.6
2022-01-01,European Union (EU-27),3.8,1878.8
2022-01-01,Retained Earnings,4,76448.1
2022-01-01,Asia,4.1,48763.4
2022-01-01,Brunei Darussalam,4.1.1,-2.4
2022-01-01,Mainland China,4.1.2,5007.6
2022-01-01,Hong Kong,4.1.3,6990.4
2022-01-01,India,4.1.4,-1537.4
2022-01-01,Indonesia,4.1.5,426.5
2022-01-01,Israel,4.1.6,270.0
2022-01-01,Japan,4.1.7,15310.1
2022-01-01,Republic Of Korea,4.1.8,9827.3
2022-01-01,Malaysia,4.1.9,654.5
2022-01-01,Myanmar,4.1.10,13.7
2022-01-01,Philippines,4.1.11,253.7
2022-01-01,Taiwan,4.1.12,10097.6
2022-01-01,Thailand,4.1.13,221.9
2022-01-01,Viet Nam,4.1.14,-50.7
2022-01-01,Europe,4.2,28185.8
2022-01-01,Austria,4.2.1,-469.1
2022-01-01,Belgium,4.2.2,-724.5
2022-01-01,Denmark,4.2.3,711.1
2022-01-01,Finland,4.2.4,103.8
2022-01-01,France,4.2.5,4014.6
2022-01-01,Germany,4.2.6,633.1
2022-01-01,Ireland,4.2.7,-1176.2
2022-01-01,Luxembourg,4.2.8,310.5
2022-01-01,Netherlands,4.2.9,11527.5
2022-01-01,Norway,4.2.10,-856.2
2022-01-01,Switzerland,4.2.11,6034.1
2022-01-01,United Kingdom,4.2.12,143.1
2022-01-01,North America,4.3,-1194.1
2022-01-01,United States Of America,4.3.1,-995.1
2022-01-01,Canada,4.3.2,-199.0
2022-01-01,Oceania,4.4,2058.6
2022-01-01,Australia,4.4.1,1351.9
2022-01-01,New Zealand,4.4.2,-348.3
